comment,label
还不错，可以学到很多东西,1
让人学到了 很多 计算机原理的知识，对计算机的本质 有了更深层次的理解。,0
题目没有答案和解析,0
希望内容更细致点，有些课后习题的内容视频内没有讲,0
课件讲的非常详细，老师负责认真，在课堂上没听懂的内容在这里可以通过视频、文档学习加深记忆和印象，对自己提高很多,1
学习到了很多有用的东西，讲课很生动,1
我觉得很不错，因为它更详细地为我们介绍了学习内容,1
学习时长不增加反而减少,0
学得很好，老师讲的很清晰透彻,1
相比较而言，赵老师讲解清楚明白，关注细节，演示过程明显听得明白。,1
很不错的测验和作业，真的很棒。倒是也有点难，TVT，有的还是结果得不全。,0
挺不错的 老师讲的很好,1
老师讲解的很细致，帮助我更好的学习了这门学科,1
感觉挺好的，老师讲的很详细，很清楚,1
学习时长不更新,0
很失望，这课程学的显示不出来，这样缺的可是就找不到，会影响成绩，很多bug,0
这是一种新的学习方式，感觉挺新奇的，而且学习起来特别方便，可以抽空来进行学习，时间安排上特别自由，总体来说不错。,1
老师上课讲解内容具体。,1
老师讲的很好，但不是很细致,0
可以学到许多计算机知识。,1
真的是棒极了 丰富了我们漫长的假期生活 我真是太谢谢它了 真好 真棒 奈斯,1
后面卡在80学时不动了,0
老师讲的很好，自己可以学到很多,1
课程讲的十分好，讲了许多之前没有了解过的计算机内容,1
不仔细不好 讲的非常不好,0
老师为什么关闭了该课程啊？照顾一下2021寒假无聊的学生吗？,0
老师认真负责，教学严谨，课程安排科学合理，结构严谨。通过这门课程，我学到了计算机的理论知识，认识到了计算思维的重要性，有助于往后的专业学习,1
看了课程也没显示进度,0
挺不错的，给个4星，少一颗星怕骄傲，哈哈哈哈哈,1
经常完成视频不显示已完成，app一直闪退,0
讲的确实好，老师也很认真负责,1
制作很不错，通俗易懂，也是不非科班的学习，通过认真学习，可以掌握很多知识，强力推荐。,1
真的很棒，有助于学习,1
不提前通知，完全没有人告诉我要写这个鬼作业,0
让我从基础、宏观、微观的角度了解了计算机,1
课程一定要按时开课吗？这样会严重影响我这种突然进来要学习的学员呢，现在有些平台已经做到随时进入随时学了，况且我现在继续进入学习相关章节呢,0
念书，而且也没念好。逻辑性差。,0
非常好，老师讲解详细,1
课程内容丰富，老师讲解详细。,1
学到了很多，比单纯课堂上讲，更有利于复习和学习,1
通过这次慕课学习，使我对计算机组成原理有了更加深刻的理解，平时听老师讲课，然后回到寝室再看网课，加深印象，在课上没有听懂的，也可以看慕课，非常的方便，在手机上也可以看，然后就是课后习题，使自己对所学的知识加以运用，使自己更好的掌握，我觉得这次学习收获满满，老师讲的也很清楚，都很好。,1
为什么只有第一章,0
课程完整，老师讲授思路清晰,1
我觉得课程内容首先很棒，然后作业展示以及一些额外的讲座还有课件也很棒,1
太卡了害！,0
是自己的思维创新能力有所提高，和大家交流的时候，学到很多课外知识，对我帮助很大。,1
我只想说，这是我听过所有慕课中最差的一个慕课：首先，课程老师授课很明显在应付；其次，课后作业和讲授内容不太一致，作业互评时间太短；最后，倘若应付，还不如不去开课，直接像第一节课说的那样，去带你的学生得了，别在这里浪费我们的时间,0
怎么视频乱的，而且不齐全,0
知识点解释少，讲得快,0
还是比自己学系统的，讲的不错,1
以动态的方式更加容易了解计算机的内部结构，方便学习,1
不错，就是视频再好丁就更好了。,1
提示不及时。。,0
你们都是这样讲课吗，我感觉好差劲，建议您看看北京中医药大学郭霞珍教授讲的中医基础理论。,0
老师们都讲的非常棒，许多不懂的问题都得到了解决，我觉得是非常不错的体验。,1
"""""""課程很豐富, 資料很好參考.""""""",1
老师讲的很好，就是有时暂停做笔记开始后会有几秒中的无声期,0
课程内容很多，理解起来有点困难，细细体会还是觉得比较有哲理性,0
授课方式独特，有趣,1
非常不错的课程，学到了很多知识，重要的是学到了很多学习关于计算机的学习方法及学习技巧，为以后的学习打下了基础。,1
虽然对诸多细节还不能理解到位，但这门课程给了我宏观上的一个认识，培养了我的计算思维。,1
充实了自己对计算机的认识，提高了自己对计算机的操作能力，学习了新的知识，丰富了学识，开阔了眼界。,1
闪退,0
我只是觉得这个老师上课只照书本念,1
课上课下一起学，效率高了不少。,1
这课答案跟鬼一样垃圾，five,0
请老师不要新闻联播讲课。,0
期末考试时间随意更改，没有一点公信力。,0
经常闪退，显示数据不合法 ？？？？？？？？？,0
很好啦，老师辛苦了,1
不是有点失望，是很失望。好学校要有点格局，对待外面的学生也认真一点,0
对于基础知识匮乏的非计算机专业的学生，会对计算机的运行原理有个初步了解。,1
课程内容老师讲的很好，就是有的地方讲的有点快，听的不是很明白,0
能够从根里理解什么计算，什么是计算机。,1
平时课上学习到的知识可以通过慕课视频复习巩固。,1
收获特别大，学到了好多知识,1
通过聆听战教授的讲授，对计算思维有了进一步的了解，提高了对后续内容学习的兴趣。,1
课程很好 上课上MOOC 课上交流,1
真实期末考试时间与公告期末考试不一致，导致我的期末成绩无效，我是在公告的时间内答题的，可是提交试卷后却提示已经过了提交时间。我在意见反馈中留言也迟迟没有得到任何反馈，20号就截止申请证书了，我的这个问题还能不能得到解决了？这个平台也没有任何客服，用户体验太差了。,0
很好，很强，很厉害,1
可以的啊真的学到很多,1
直观的讲解，随时会出现的练习题，定期的测验都大大提高了学习的效率，视频的形式便与复习，非常方便。,1
知识面广，可用性高，讲解精彩,1
你的论文怎么做的？我可 修改润色降重  微       W100861008610086333,1
非常不错，讲得很好，让我知道以后该怎样去选择自己的方向。谢谢老师！,1
普通话可以标准点吗,0
我对计算机的了解更深了一步，为我未来的计算机的学习打下了良好的基础,1
课程质量不错，能从中真正学到一些东西。,1
很好，我在里面学到了很多东西,1
老师的课程让我对c  有了更深的了解,1
下载好的视频，课程结束就自动清空了，学完了第一单元，之后的就没了，没了,0
我觉得通过这门课程我可以更好的掌握关于计算机基础的相关知识。,1
学到了很多，谢谢老师的指导,1
在学校学的不是很认真，感觉这节课可以大致入个门,1
很完善的教学，实验部分用点虚,0
有收获 理解并了解了一部分计算机思维 智能设备是指任何一种具有计算处理能力的设备、器械或者机器。智能装备通过输入的语义符号化、符号01化，再通过处理器的01自动化、分层构造化、构造集成化的输出再经显示设备显示智能装备就是利用语义符号化，符号计算化，计算01化，最后通过01及其他手段配合实现问题的抽象简化，从而利用计算机解决。,1
讲话吞吞吐吐，声音小。。。,0
我爱他，轰轰烈烈最疯狂,1
太烂了，为什么我无论做了多少遍测验和评论？看了多少遍视频，她的课时就是修不满，而且也会告诉你到底是哪里出了问题？,0
测试没题  加载不出来,0
很不错，老师讲的很仔细,1
教的很好，基础不好的人也能听懂,1
课程内容有点空洞，希望可以多一些实体建模的操作实例，而不是只讲一些基本的操作。,0
体验很不好，更新很慢，,0
内容真的特别好，唯一的缺点就是感觉课程时间稍微有点少,0
内容分类地恰到好处，老师讲解的也很详细！,1
课程很好，收获颇丰！,1
学会了计算机的基础操作，收获很大,1
课程里面的知识 还是很多的，值得一看,1
我收获了许多以前所不知道的知识，很满足。,1
